,品种/合约,日期,名次,会员简称,成交量（手）,增减量,会员简称,持买仓量,增减量,会员简称,持卖仓量,增减量
557,FG104,2021-01-29,2,中信期货,3871,172,弘业期货,1733,218,永安期货,1559,97
558,FG104,2021-01-29,3,国元期货,2040,35,方正中期,984,-199,方正中期,777,12
559,FG104,2021-01-29,4,弘业期货,1450,-551,冠通期货,700,0,冠通期货,710,0
560,FG104,2021-01-29,5,大有期货,1196,-290,永安期货,628,97,瑞达期货,503,0
561,FG104,2021-01-29,6,中粮期货,1090,-330,中信期货,620,206,国元期货,469,390
562,FG104,2021-01-29,7,东证期货,1064,-377,浙商期货,513,8,弘业期货,462,-2
563,FG104,2021-01-29,8,方正中期,1013,129,大有期货,400,0,大有期货,433,0
564,FG104,2021-01-29,9,五矿经易期货,940,218,东证期货,341,5,中信期货,419,5
565,FG104,2021-01-29,10,申银万国,772,-148,申银万国,312,-5,东证期货,403,-7
566,FG104,2021-01-29,11,永安期货,568,-177,国投安信期货,304,0,徽商期货,354,-7
567,FG104,2021-01-29,12,浙商期货,515,-627,兴证期货,302,0,申银万国,321,-13
568,FG104,2021-01-29,13,银河期货,344,-380,广发期货,225,121,中辉期货,311,9
569,FG104,2021-01-29,14,海通期货,262,-167,广州金控,201,0,广发期货,233,10
570,FG104,2021-01-29,15,上海大陆,244,-88,天风期货,200,0,财信期货,176,-11
571,FG104,2021-01-29,16,华西期货,225,-70,国泰君安,172,0,光大期货,105,0
572,FG104,2021-01-29,17,海证期货,208,-271,东兴期货,90,0,浙商期货,66,5
573,FG104,2021-01-29,18,华闻期货,194,-77,中粮期货,67,0,银河期货,60,-5
574,FG104,2021-01-29,19,华安期货,179,148,大越期货,51,1,国海良时,57,-4
575,FG104,2021-01-29,20,徽商期货,119,-117,华联期货,50,0,东航期货,51,0
576,FG105,2021-01-29,1,国富期货,179522,-51352,中信期货,69496,1227,方正中期,25341,2216
577,FG105,2021-01-29,2,中信期货,130680,14002,国泰君安,43588,2833,国投安信期货,17858,24
578,FG105,2021-01-29,3,海通期货,108901,-2263,永安期货,30067,-1914,中信期货,16717,-567
579,FG105,2021-01-29,4,东证期货,65278,428,银河期货,21571,-1195,国泰君安,16551,-514
580,FG105,2021-01-29,5,光大期货,59076,-3930,宝城期货,13442,-52,华泰期货,15827,-5891
581,FG105,2021-01-29,6,徽商期货,48444,854,海通期货,12971,-669,中辉期货,14248,-541
582,FG105,2021-01-29,7,新湖期货,44892,-11221,浙商期货,11127,181,永安期货,14138,303
583,FG105,2021-01-29,8,冠通期货,43961,-31893,广发期货,9846,577,浙商期货,13084,115
584,FG105,2021-01-29,9,中信建投,36346,-16958,方正中期,9496,-86,东证期货,12447,-5163
585,FG105,2021-01-29,10,国泰君安,36315,-7880,东证期货,8580,-3229,平安期货,11756,1121
586,FG105,2021-01-29,11,方正中期,35590,-15208,招商期货,7135,713,徽商期货,11114,-2446
587,FG105,2021-01-29,12,华安期货,34367,-480,南华期货,6921,-717,申银万国,10847,3886
588,FG105,2021-01-29,13,申银万国,32358,-563,瑞达期货,6808,-1542,华安期货,10671,-508
589,FG105,2021-01-29,14,华泰期货,32087,-8008,徽商期货,6560,-396,海通期货,10347,-66
590,FG105,2021-01-29,15,永安期货,25837,-10543,五矿经易期货,6526,-779,中信建投,10318,4206
591,FG105,2021-01-29,16,银河期货,25245,456,国信期货,6463,604,弘业期货,9151,468
592,FG105,2021-01-29,17,广发期货,23519,-6076,中辉期货,6427,83,银河期货,8589,-1964
593,FG105,2021-01-29,18,华西期货,22134,-23111,国富期货,6159,-1278,东航期货,8201,41
594,FG105,2021-01-29,19,东吴期货,21776,-10341,华泰期货,6103,-1384,宏源期货,7399,253
595,FG105,2021-01-29,20,东海期货,18424,15577,国投安信期货,5784,570,广发期货,7395,220
596,FG109,2021-01-29,1,华泰期货,4938,-8,中信期货,5709,-66,国泰君安,8069,-510
597,FG109,2021-01-29,2,中信期货,3945,-2,宝城期货,4993,50,永安期货,5172,742
598,FG109,2021-01-29,3,美尔雅,2803,1870,徽商期货,4380,-60,徽商期货,4759,-64
599,FG109,2021-01-29,4,东证期货,2385,-400,方正中期,4036,-309,五矿经易期货,3463,-28
600,FG109,2021-01-29,5,海通期货,2284,881,东吴期货,3785,-118,东吴期货,3444,97
601,FG109,2021-01-29,6,国富期货,1838,1328,永安期货,2763,-12,中信期货,2994,5
602,FG109,2021-01-29,7,广发期货,1749,383,南华期货,2728,11,中辉期货,2953,-59
603,FG109,2021-01-29,8,国泰君安,1736,-17,国盛期货,2700,0,新湖期货,2162,66
604,FG109,2021-01-29,9,华安期货,1670,-714,美尔雅,2400,-763,中信建投,1993,50
605,FG109,2021-01-29,10,银河期货,1488,586,中辉期货,2350,-21,东航期货,1899,-45
606,FG109,2021-01-29,11,徽商期货,1336,-5,新湖期货,1980,7,一德期货,1548,-5
607,FG109,2021-01-29,12,方正中期,1298,-228,中粮期货,1940,1,华安期货,1518,-19
608,FG109,2021-01-29,13,鲁证期货,1263,579,国投安信期货,1731,-20,瑞达期货,1299,-34
609,FG109,2021-01-29,14,光大期货,1230,181,国富期货,1538,-616,方正中期,1222,-57
610,FG109,2021-01-29,15,华融融达期货,1210,961,中信建投,1469,-11,弘业期货,1193,-2
611,FG109,2021-01-29,16,长江期货,1184,15,东航期货,1407,-11,首创期货,1188,-8
612,FG109,2021-01-29,17,东吴期货,1177,-385,华安期货,1370,-23,海通期货,1061,-18
613,FG109,2021-01-29,18,永安期货,1102,350,弘业期货,1157,99,银河期货,952,-337
614,FG109,2021-01-29,19,华西期货,944,-172,广发期货,1155,-225,宏源期货,863,181
615,FG109,2021-01-29,20,宏源期货,876,-110,首创期货,1132,-16,广发期货,744,184
616,MA102,2021-01-29,1,国泰君安,109,9,五矿经易期货,528,0,华泰期货,895,-4
617,MA102,2021-01-29,2,永安期货,57,-178,信达期货,523,-1,永安期货,643,-57
618,MA102,2021-01-29,3,宏源期货,53,10,华泰期货,479,-2,五矿经易期货,539,0
619,MA102,2021-01-29,4,宝城期货,48,-70,国泰君安,301,94,宝城期货,23,0
620,MA102,2021-01-29,5,平安期货,44,-28,中财期货,100,0,一德期货,13,0
621,MA102,2021-01-29,6,徽商期货,22,-21,宝城期货,93,-48,-,-,-
622,MA102,2021-01-29,7,东吴期货,19,19,新湖期货,50,0,-,-,-
623,MA102,2021-01-29,8,江苏东华,18,16,建信期货,30,-2,-,-,-
624,MA102,2021-01-29,9,华泰期货,6,3,徽商期货,9,-17,-,-,-
625,MA102,2021-01-29,10,华安期货,6,6,-,-,-,-,-,-
626,MA102,2021-01-29,11,鲁证期货,5,-1,-,-,-,-,-,-
627,MA102,2021-01-29,12,华西期货,4,4,-,-,-,-,-,-
628,MA102,2021-01-29,13,申银万国,4,2,-,-,-,-,-,-
629,MA102,2021-01-29,14,银河期货,2,1,-,-,-,-,-,-
630,MA102,2021-01-29,15,天鸿期货,2,0,-,-,-,-,-,-
631,MA102,2021-01-29,16,迈科期货,2,2,-,-,-,-,-,-
632,MA102,2021-01-29,17,安粮期货,2,-2,-,-,-,-,-,-
633,MA102,2021-01-29,18,天风期货,2,-64,-,-,-,-,-,-
634,MA102,2021-01-29,19,国富期货,2,2,-,-,-,-,-,-
635,MA102,2021-01-29,20,广发期货,2,2,-,-,-,-,-,-
636,MA103,2021-01-29,1,东证期货,24694,1602,东证期货,6987,-1347,永安期货,7925,-72
637,MA103,2021-01-29,2,中信期货,5923,1781,永安期货,3743,-168,东证期货,4855,-1369
638,MA103,2021-01-29,3,东海期货,4827,2734,华泰期货,3276,319,瑞达期货,4190,-315
639,MA103,2021-01-29,4,华泰期货,4287,1809,华安期货,3273,-163,中粮期货,3346,-718
640,MA103,2021-01-29,5,中粮期货,3891,736,恒泰期货,3011,0,恒泰期货,3010,0
641,MA103,2021-01-29,6,光大期货,3566,-138,中信期货,2125,-1543,华泰期货,2909,1306
642,MA103,2021-01-29,7,申银万国,3291,885,信达期货,1891,4,华安期货,2353,-67
643,MA103,2021-01-29,8,永安期货,2966,-543,浙商期货,1847,-167,国投安信期货,1598,-1346
644,MA103,2021-01-29,9,华西期货,2831,426,银河期货,1817,349,东海期货,1399,-462
645,MA103,2021-01-29,10,浙商期货,2729,630,东海期货,1539,-837,建信期货,1070,169
646,MA103,2021-01-29,11,鲁证期货,2503,1055,兴业期货,1338,238,银河期货,1043,-64
647,MA103,2021-01-29,12,方正中期,2364,-50,国泰君安,1239,-21,国泰君安,953,61
648,MA103,2021-01-29,13,大地期货,2219,1096,广州期货,890,-89,鲁证期货,873,-513
649,MA103,2021-01-29,14,大有期货,2109,457,瑞达期货,860,-414,中信期货,593,-166
650,MA103,2021-01-29,15,国信期货,1997,480,海证期货,779,538,中财期货,532,141
651,MA103,2021-01-29,16,首创期货,1786,138,鲁证期货,711,210,宏源期货,510,-285
652,MA103,2021-01-29,17,国投安信期货,1711,970,申银万国,671,-35,首创期货,503,9
653,MA103,2021-01-29,18,恒泰期货,1614,-167,中财期货,634,-185,申银万国,483,-380
654,MA103,2021-01-29,19,五矿经易期货,1481,-17,一德期货,614,-22,广州金控,467,201
655,MA103,2021-01-29,20,锦泰期货,1426,642,海通期货,542,-64,中州期货,419,407
656,MA104,2021-01-29,1,东证期货,4618,2453,五矿经易期货,3517,102,五矿经易期货,3517,102
657,MA104,2021-01-29,2,华闻期货,3249,836,中信期货,1515,559,中信期货,1833,596
658,MA104,2021-01-29,3,中粮期货,2997,651,东海期货,1482,640,东证期货,1436,478
659,MA104,2021-01-29,4,恒泰期货,2964,388,东证期货,1419,476,光大期货,685,-329
660,MA104,2021-01-29,5,锦泰期货,2116,348,光大期货,678,-328,银河期货,630,24
661,MA104,2021-01-29,6,国信期货,1972,719,方正中期,602,-13,华闻期货,617,375
662,MA104,2021-01-29,7,大有期货,1822,-2,华闻期货,600,358,方正中期,600,0
663,MA104,2021-01-29,8,中信期货,1821,347,中衍期货,594,0,中衍期货,594,0
664,MA104,2021-01-29,9,大地期货,1784,96,恒泰期货,508,-5,恒泰期货,508,-5
665,MA104,2021-01-29,10,五矿经易期货,1688,1234,瑞达期货,404,4,瑞达期货,471,-10
666,MA104,2021-01-29,11,申银万国,1619,627,大有期货,363,3,申银万国,440,303
667,MA104,2021-01-29,12,浙商期货,1547,955,中辉期货,356,-53,大有期货,390,-1
668,MA104,2021-01-29,13,光大期货,1541,284,申银万国,344,310,东海期货,316,-256
669,MA104,2021-01-29,14,方正中期,1285,682,国信期货,300,287,国信期货,300,273
670,MA104,2021-01-29,15,东海期货,1182,160,大地期货,244,-14,锦泰期货,260,-120
671,MA104,2021-01-29,16,鲁证期货,1039,508,华西期货,218,16,华西期货,253,17
672,MA104,2021-01-29,17,瑞达期货,972,444,一德期货,200,0,大地期货,229,-14
673,MA104,2021-01-29,18,中信建投,440,351,锦泰期货,181,-230,招商期货,212,175
674,MA104,2021-01-29,19,华西期货,423,169,银河期货,101,-15,华泰期货,195,-1
675,MA104,2021-01-29,20,银河期货,387,186,中信建投,56,-376,鲁证期货,121,1
676,MA105,2021-01-29,1,东证期货,343343,99262,东证期货,89379,-6636,中信期货,90903,17151
677,MA105,2021-01-29,2,华闻期货,130966,42054,中信期货,61318,31254,东证期货,76463,-28275
678,MA105,2021-01-29,3,中信期货,124705,49061,光大期货,35260,13412,永安期货,68502,-2069
679,MA105,2021-01-29,4,冠通期货,124149,21942,华闻期货,34836,3157,光大期货,36085,15028
680,MA105,2021-01-29,5,东吴期货,124120,23848,冠通期货,33048,-5534,国泰君安,35027,-10103
681,MA105,2021-01-29,6,光大期货,97204,28090,东吴期货,32872,-2447,华泰期货,33870,-6209
682,MA105,2021-01-29,7,华泰期货,83721,22291,东海期货,31101,2805,华闻期货,32861,2923
683,MA105,2021-01-29,8,瑞达期货,70948,10741,永安期货,27954,-1414,东海期货,31389,2079
684,MA105,2021-01-29,9,东海期货,68862,22635,中辉期货,25770,646,东吴期货,31243,-1013
685,MA105,2021-01-29,10,徽商期货,64110,14809,华泰期货,25497,1970,冠通期货,26638,-6751
686,MA105,2021-01-29,11,中辉期货,63906,10594,中信建投,19827,-1017,申银万国,23396,1691
687,MA105,2021-01-29,12,国富期货,62735,12657,新湖期货,19497,98,中辉期货,21951,-570
688,MA105,2021-01-29,13,永安期货,60667,32659,徽商期货,18901,-2858,广发期货,19351,-656
689,MA105,2021-01-29,14,国泰君安,59776,22165,广发期货,18667,-1328,国富期货,18530,-477
690,MA105,2021-01-29,15,长安期货,58284,9501,国泰君安,18283,-6637,中粮期货,17585,-4591
691,MA105,2021-01-29,16,海通期货,51045,11165,海通期货,18017,2479,安粮期货,15330,-818
692,MA105,2021-01-29,17,山西三立,48454,10836,安粮期货,17084,-1775,中信建投,15184,-1532
693,MA105,2021-01-29,18,河北恒银,48436,1293,国富期货,16518,1268,瑞达期货,14257,-9574
694,MA105,2021-01-29,19,迈科期货,40943,12955,兴业期货,15495,1042,海通期货,14082,-5890
695,MA105,2021-01-29,20,华安期货,39158,7045,弘业期货,13531,72,徽商期货,12968,-124
696,MA107,2021-01-29,1,徽商期货,82,54,银河期货,209,-1,银河期货,199,0
697,MA107,2021-01-29,2,广州金控,62,49,徽商期货,99,71,广州金控,142,62
698,MA107,2021-01-29,3,江苏东华,10,10,迈科期货,11,-3,徽商期货,11,11
699,MA107,2021-01-29,4,方正中期,10,9,华西期货,10,0,宏源期货,5,5
700,MA107,2021-01-29,5,宏源期货,7,-1,江苏东华,10,10,永安期货,3,0
701,MA107,2021-01-29,6,迈科期货,3,-3,上海中期,7,1,东方财富,2,0
702,MA107,2021-01-29,7,创元期货,2,-1,广州期货,5,-1,渤海期货,1,0
703,MA107,2021-01-29,8,银河期货,1,0,申银万国,3,0,中辉期货,1,0
704,MA107,2021-01-29,9,鲁证期货,1,1,中粮期货,2,1,-,-,-
705,MA107,2021-01-29,10,中粮期货,1,1,西南期货,2,0,-,-,-
706,MA107,2021-01-29,11,上海中期,1,1,大有期货,2,0,-,-,-
707,MA107,2021-01-29,12,东吴期货,1,1,中辉期货,2,0,-,-,-
708,MA107,2021-01-29,13,广州期货,1,-1,鲁证期货,1,1,-,-,-
709,MA107,2021-01-29,14,-,-,-,创元期货,1,0,-,-,-
710,MA108,2021-01-29,1,徽商期货,9,1,光大期货,3000,0,光大期货,3000,0
711,MA108,2021-01-29,2,东吴期货,4,3,中天期货,630,0,中天期货,630,0
712,MA108,2021-01-29,3,迈科期货,3,0,东证期货,6,0,徽商期货,17,9
713,MA108,2021-01-29,4,浙商期货,2,1,银河期货,5,0,迈科期货,6,-3
714,MA108,2021-01-29,5,安粮期货,2,0,恒泰期货,5,0,西南期货,3,0
715,MA108,2021-01-29,6,上海中期,2,-2,东吴期货,3,3,广州期货,3,0
716,MA108,2021-01-29,7,方正中期,1,-1,招商期货,2,0,瑞达期货,2,0
717,MA108,2021-01-29,8,宏源期货,1,1,广发期货,2,0,银河期货,1,0
718,MA108,2021-01-29,9,-,-,-,上海中期,2,2,中原期货,1,0
719,MA108,2021-01-29,10,-,-,-,永安期货,2,0,创元期货,1,0
720,MA108,2021-01-29,11,-,-,-,方正中期,1,1,-,-,-
721,MA108,2021-01-29,12,-,-,-,创元期货,1,0,-,-,-
722,MA108,2021-01-29,13,-,-,-,信达期货,1,0,-,-,-
723,MA108,2021-01-29,14,-,-,-,国富期货,1,0,-,-,-
724,MA108,2021-01-29,15,-,-,-,宏源期货,1,1,-,-,-
725,MA108,2021-01-29,16,-,-,-,首创期货,1,0,-,-,-
726,MA108,2021-01-29,17,-,-,-,平安期货,1,0,-,-,-
727,MA109,2021-01-29,1,东证期货,6445,2780,东吴期货,11538,302,东吴期货,11456,-148
728,MA109,2021-01-29,2,申银万国,6092,5885,中信期货,7999,2169,中信期货,8624,2371
729,MA109,2021-01-29,3,中信期货,5678,4527,徽商期货,5109,46,新湖期货,6145,49
730,MA109,2021-01-29,4,东吴期货,4524,-8876,中信建投,4155,-82,申银万国,5848,5712
731,MA109,2021-01-29,5,国泰君安,4000,1855,华泰期货,3595,683,一德期货,5575,227
732,MA109,2021-01-29,6,东海期货,3876,-118,东航期货,3440,-24,首创期货,4314,14
733,MA109,2021-01-29,7,一德期货,2765,1813,东海期货,3288,909,徽商期货,4233,-32
734,MA109,2021-01-29,8,华泰期货,2762,826,华安期货,3197,399,中信建投,3677,-78
735,MA109,2021-01-29,9,中财期货,2711,1569,东证期货,3174,712,东航期货,3103,-48
736,MA109,2021-01-29,10,海通期货,2126,1842,永安期货,2754,575,国泰君安,2820,1401
737,MA109,2021-01-29,11,永安期货,1997,1418,瑞达期货,2549,-46,华安期货,2783,19
738,MA109,2021-01-29,12,浙商期货,1984,385,国泰君安,2308,147,浙商期货,2712,795
739,MA109,2021-01-29,13,华安期货,1760,548,建信期货,2288,287,东证期货,2482,505
740,MA109,2021-01-29,14,华闻期货,1201,-10,海通期货,2144,1143,永安期货,2282,66
741,MA109,2021-01-29,15,海证期货,1105,765,宝城期货,2081,2,宝城期货,2050,20
742,MA109,2021-01-29,16,徽商期货,1104,-37,山金期货,1722,612,东海期货,2033,147
743,MA109,2021-01-29,17,创元期货,1099,340,平安期货,1683,-174,天风期货,1928,429
744,MA109,2021-01-29,18,天风期货,1055,802,银河期货,1558,160,弘业期货,1927,293
745,MA109,2021-01-29,19,南华期货,1053,556,中财期货,1441,107,银河期货,1711,-202
746,MA109,2021-01-29,20,国元期货,1051,550,国贸期货,1393,2,南华期货,1705,2
747,MA111,2021-01-29,1,宏源期货,3,2,华融融达期货,3500,0,华融融达期货,3500,0
748,MA111,2021-01-29,2,徽商期货,2,2,弘业期货,3000,0,弘业期货,3000,0
749,MA111,2021-01-29,3,新湖期货,2,1,长江期货,1180,0,长江期货,1180,0
750,MA111,2021-01-29,4,一德期货,2,-2,中天期货,450,0,中天期货,450,0
751,MA111,2021-01-29,5,创元期货,1,1,广发期货,33,0,中辉期货,31,0
752,MA111,2021-01-29,6,迈科期货,1,1,国贸期货,9,0,国贸期货,19,0
753,MA111,2021-01-29,7,东吴期货,1,-1,宏源期货,9,-2,一德期货,14,-2
754,MA111,2021-01-29,8,-,-,-,安粮期货,8,0,五矿经易期货,12,0
755,MA111,2021-01-29,9,-,-,-,中财期货,5,0,银河期货,5,0
756,MA111,2021-01-29,10,-,-,-,恒泰期货,5,0,上海东亚,5,0
757,MA111,2021-01-29,11,-,-,-,上海东亚,5,0,迈科期货,3,-1
758,MA111,2021-01-29,12,-,-,-,平安期货,5,0,新湖期货,3,2
759,MA111,2021-01-29,13,-,-,-,银河期货,4,0,恒泰期货,3,0
760,MA111,2021-01-29,14,-,-,-,中粮期货,3,0,申银万国,2,0
761,MA111,2021-01-29,15,-,-,-,方正中期,2,0,东吴期货,1,0
762,MA111,2021-01-29,16,-,-,-,首创期货,2,0,国泰君安,1,0
763,MA111,2021-01-29,17,-,-,-,东方财富,2,0,-,-,-
764,MA111,2021-01-29,18,-,-,-,国元期货,1,0,-,-,-
765,MA111,2021-01-29,19,-,-,-,渤海期货,1,0,-,-,-
766,MA111,2021-01-29,20,-,-,-,创元期货,1,1,-,-,-
767,OI103,2021-01-29,1,东证期货,14236,516,中信建投,1009,37,国投安信期货,902,68
768,OI103,2021-01-29,2,海通期货,10696,2759,国盛期货,862,0,东证期货,786,-154
769,OI103,2021-01-29,3,方正中期,3296,1012,格林大华期货,495,3,格林大华期货,483,3
770,OI103,2021-01-29,4,中粮期货,3216,865,先锋期货,454,-50,中粮期货,466,-110
771,OI103,2021-01-29,5,华泰期货,2802,8,东吴期货,440,-13,国贸期货,391,3
772,OI103,2021-01-29,6,大有期货,2569,-19,国投安信期货,391,-1,中银国际,296,0
773,OI103,2021-01-29,7,浙商期货,2541,1001,中粮期货,390,-22,平安期货,225,1
774,OI103,2021-01-29,8,银河期货,2453,-2860,广州期货,154,0,首创期货,219,0
775,OI103,2021-01-29,9,格林大华期货,2344,97,美尔雅,146,0,中州期货,217,-41
776,OI103,2021-01-29,10,光大期货,2244,435,中信期货,125,-247,银河期货,187,-3
777,OI103,2021-01-29,11,东吴期货,2152,117,永安期货,114,-350,华泰期货,147,-11
778,OI103,2021-01-29,12,中信期货,2062,-629,长安期货,113,113,华安期货,134,-105
779,OI103,2021-01-29,13,宏源期货,1908,571,浙商期货,95,2,徽商期货,106,-25
780,OI103,2021-01-29,14,国元期货,1839,452,银河期货,84,26,招金期货,90,0
781,OI103,2021-01-29,15,永安期货,1701,70,海通期货,74,-29,国元期货,63,-5
782,OI103,2021-01-29,16,广发期货,1486,-877,福能期货,72,0,先锋期货,60,50
783,OI103,2021-01-29,17,五矿经易期货,1412,-654,方正中期,70,-470,中信期货,59,-203
784,OI103,2021-01-29,18,华西期货,648,280,鲁证期货,68,-114,金瑞期货,59,58
785,OI103,2021-01-29,19,徽商期货,648,47,东证期货,67,-12,福能期货,59,0
786,OI103,2021-01-29,20,国富期货,424,43,平安期货,58,0,光大期货,58,-25
787,OI105,2021-01-29,1,海通期货,107884,27330,中信期货,12789,-1469,中粮期货,18396,-174
788,OI105,2021-01-29,2,东证期货,75783,15256,国富期货,10842,362,国投安信期货,16358,-21
789,OI105,2021-01-29,3,光大期货,38288,7337,东证期货,9648,586,摩根大通,10059,-314
790,OI105,2021-01-29,4,中信期货,36167,11050,中粮期货,6614,551,兴证期货,9324,73
791,OI105,2021-01-29,5,华联期货,36005,8302,国泰君安,6202,-1410,安粮期货,8476,-75
792,OI105,2021-01-29,6,华西期货,24403,7451,中信建投,4586,-954,光大期货,6231,-86
793,OI105,2021-01-29,7,新湖期货,16717,3109,西部期货,4389,426,东证期货,5868,1263
794,OI105,2021-01-29,8,华泰期货,15859,4263,申银万国,4309,-3867,中信期货,5723,-138
795,OI105,2021-01-29,9,徽商期货,13809,4011,华泰期货,3679,-980,中信建投,4777,-79
796,OI105,2021-01-29,10,国富期货,11980,4591,海通期货,3623,-823,英大期货,4111,201
797,OI105,2021-01-29,11,国泰君安,11329,-492,永安期货,3116,-37,信达期货,3007,-16
798,OI105,2021-01-29,12,华安期货,11184,2007,中财期货,2903,495,海通期货,2984,-37
799,OI105,2021-01-29,13,宏源期货,11055,4183,摩根大通,2891,-404,华金期货,2285,-140
800,OI105,2021-01-29,14,申银万国,10881,4786,兴证期货,2834,-566,华泰期货,2177,527
801,OI105,2021-01-29,15,银河期货,10838,-734,瑞达期货,2402,-936,广发期货,2085,52
802,OI105,2021-01-29,16,华闻期货,9818,-1221,海证期货,2276,441,瑞达期货,1764,-532
803,OI105,2021-01-29,17,东吴期货,9664,2177,银河期货,2185,-349,弘业期货,1709,-77
804,OI105,2021-01-29,18,兴证期货,8757,1088,招商期货,2134,179,中电投先融,1597,-297
805,OI105,2021-01-29,19,中辉期货,8264,2494,一德期货,2098,596,华安期货,1577,-261
806,OI105,2021-01-29,20,中信建投,8035,159,南华期货,1890,284,方正中期,1490,171
807,OI109,2021-01-29,1,中信期货,2607,2065,建信期货,3987,-400,中粮期货,8940,-14
808,OI109,2021-01-29,2,宏源期货,2107,870,申银万国,3974,3,光大期货,2569,-1
809,OI109,2021-01-29,3,中信建投,788,8,西部期货,3053,3,东证期货,2432,42
810,OI109,2021-01-29,4,东证期货,764,52,国富期货,2762,401,中信期货,1394,1001
811,OI109,2021-01-29,5,上海大陆,705,259,中信建投,1381,4,国投安信期货,1252,-78
812,OI109,2021-01-29,6,东吴期货,660,442,长安期货,1201,0,中信建投,1218,-50
813,OI109,2021-01-29,7,华安期货,549,59,中信期货,1128,994,兴证期货,980,-20
814,OI109,2021-01-29,8,徽商期货,498,176,东证期货,1045,6,安粮期货,935,1
815,OI109,2021-01-29,9,国富期货,484,84,华安期货,807,19,华安期货,793,22
816,OI109,2021-01-29,10,银河期货,478,-534,五矿经易期货,742,-11,东吴期货,741,12
817,OI109,2021-01-29,11,南华期货,436,205,新湖期货,683,-5,新湖期货,740,-3
818,OI109,2021-01-29,12,建信期货,418,400,华闻期货,593,7,先锋期货,639,0
819,OI109,2021-01-29,13,五矿经易期货,399,182,中财期货,585,167,国盛期货,596,-4
820,OI109,2021-01-29,14,海通期货,350,12,宏源期货,580,-3,华闻期货,583,-4
821,OI109,2021-01-29,15,华金期货,344,225,中粮期货,565,5,国联期货,474,10
822,OI109,2021-01-29,16,中大期货,290,118,永安期货,501,8,摩根大通,338,0
823,OI109,2021-01-29,17,广发期货,227,-270,华泰期货,413,3,永安期货,282,26
824,OI109,2021-01-29,18,国泰君安,210,-118,东吴期货,407,-2,美尔雅,245,-7
825,OI109,2021-01-29,19,宝城期货,178,129,海通期货,321,0,大越期货,213,-60
826,OI109,2021-01-29,20,中财期货,177,125,浙商期货,293,27,浙商期货,168,14
827,PF105,2021-01-29,1,中信期货,38744,8707,永安期货,13819,445,天风期货,12519,362
828,PF105,2021-01-29,2,徽商期货,9299,2957,国泰君安,4584,424,永安期货,9534,-194
829,PF105,2021-01-29,3,光大期货,7621,1910,方正中期,3381,-417,中国国际,6196,-21
830,PF105,2021-01-29,4,海通期货,6637,2614,中信期货,3174,157,国贸期货,6069,195
831,PF105,2021-01-29,5,华泰期货,5865,1889,中财期货,2606,157,国泰君安,5133,-248
832,PF105,2021-01-29,6,浙商期货,5845,2488,华泰期货,2418,-154,建信期货,5095,-6
833,PF105,2021-01-29,7,国泰君安,5386,2126,徽商期货,2282,4,银河期货,4109,44
834,PF105,2021-01-29,8,新湖期货,4248,372,弘业期货,2276,395,光大期货,3533,8
835,PF105,2021-01-29,9,弘业期货,4220,1586,平安期货,2208,-36,中信期货,3163,57
836,PF105,2021-01-29,10,华安期货,4204,153,东海期货,2167,473,广发期货,3070,955
837,PF105,2021-01-29,11,中信建投,3842,-2558,银河期货,2113,34,申银万国,2839,397
838,PF105,2021-01-29,12,东证期货,3837,733,中信建投,2039,-646,浙商期货,2598,872
839,PF105,2021-01-29,13,国富期货,3814,1254,鲁证期货,1999,-608,国投安信期货,2296,-1130
840,PF105,2021-01-29,14,华西期货,3781,102,浙商期货,1971,-673,中融汇信,2224,199
841,PF105,2021-01-29,15,永安期货,3765,661,广发期货,1906,184,东吴期货,2194,-20
842,PF105,2021-01-29,16,广发期货,3689,1850,东吴期货,1802,216,中财期货,2007,40
843,PF105,2021-01-29,17,方正中期,3518,1248,国贸期货,1700,153,海通期货,1787,-305
844,PF105,2021-01-29,18,东吴期货,3476,-583,中辉期货,1583,38,中州期货,1664,100
845,PF105,2021-01-29,19,中辉期货,3285,-316,东证期货,1463,17,弘业期货,1121,-667
846,PF105,2021-01-29,20,国投安信期货,3147,1027,光大期货,1434,-687,鲁证期货,1086,-46
847,PM103,2021-01-29,1,-,-,-,华泰期货,3,0,中州期货,4,0
848,PM103,2021-01-29,2,-,-,-,东航期货,1,0,中辉期货,1,0
849,PM103,2021-01-29,3,-,-,-,中州期货,1,0,-,-,-
850,RM103,2021-01-29,1,银河期货,9042,987,华泰期货,1423,176,兴证期货,4253,-2
851,RM103,2021-01-29,2,海通期货,8440,-1306,美尔雅,730,-64,中粮期货,1413,-43
852,RM103,2021-01-29,3,广发期货,6855,-2015,福能期货,587,-57,摩根大通,1050,0
853,RM103,2021-01-29,4,东证期货,6803,144,国富期货,580,494,广发期货,1003,249
854,RM103,2021-01-29,5,中粮期货,5319,2370,中粮期货,561,250,国泰君安,800,115
855,RM103,2021-01-29,6,中信期货,4989,-245,中信建投,555,154,国元期货,755,517
856,RM103,2021-01-29,7,新湖期货,3938,169,方正中期,516,514,中辉期货,508,144
857,RM103,2021-01-29,8,锦泰期货,3868,-847,银河期货,511,-151,新湖期货,337,-10
858,RM103,2021-01-29,9,五矿经易期货,3761,32,中辉期货,503,-17,锦泰期货,300,-1
859,RM103,2021-01-29,10,中信建投,3479,420,西南期货,496,0,浙商期货,289,143
