,品种/合约,日期,名次,会员简称,成交量（手）,增减量,会员简称,持买仓量,增减量,会员简称,持卖仓量,增减量
32076,CF209,2021-12-24,9,华西期货,300,12,兴业期货,728,728,大有期货,798,701
32077,CF209,2021-12-24,10,中信期货,299,-111,五矿期货,724,128,西部期货,711,0
32078,CF209,2021-12-24,11,中粮期货,256,-5,大有期货,648,-4,华泰期货,660,-4
32079,CF209,2021-12-24,12,上海大陆,178,42,华融融达期货,525,0,华融融达期货,641,0
32080,CF209,2021-12-24,13,中国国际,167,91,光大期货,428,0,长江期货,563,0
32081,CF209,2021-12-24,14,海通期货,152,45,中信期货,398,-48,国泰君安,544,0
32082,CF209,2021-12-24,15,徽商期货,142,-27,华安期货,397,18,南华期货,529,6
32083,CF209,2021-12-24,16,平安期货,140,-411,鲁证期货,375,2,大地期货,464,7
32084,CF209,2021-12-24,17,五矿期货,134,104,徽商期货,371,33,中辉期货,385,-5
32085,CF209,2021-12-24,18,华闻期货,125,-149,中银国际,338,94,中粮期货,310,-201
32086,CF209,2021-12-24,19,招金期货,117,-26,华泰期货,301,4,格林大华期货,307,0
32087,CF209,2021-12-24,20,永安期货,102,-189,大地期货,268,-10,国富期货,301,-1
32088,CJ201,2021-12-24,1,东吴期货,81,-10,华泰期货,121,5,国泰君安,1213,-12
32089,CJ201,2021-12-24,2,华融融达期货,70,21,宏源期货,121,-3,银河期货,125,-8
32090,CJ201,2021-12-24,3,国泰君安,66,62,国泰君安,118,2,新湖期货,102,0
32091,CJ201,2021-12-24,4,方正中期,64,4,国富期货,111,-1,光大期货,84,-4
32092,CJ201,2021-12-24,5,招金期货,56,54,招金期货,105,28,东方财富,56,-9
32093,CJ201,2021-12-24,6,中辉期货,41,-27,光大期货,95,-2,华融融达期货,52,0
32094,CJ201,2021-12-24,7,永安期货,34,-1,鲁证期货,84,-3,华泰期货,50,-13
32095,CJ201,2021-12-24,8,国信期货,33,1,英大期货,81,0,西部期货,49,0
32096,CJ201,2021-12-24,9,徽商期货,33,-41,华金期货,80,-4,海通期货,48,4
32097,CJ201,2021-12-24,10,中信期货,32,-15,广州期货,77,0,宝城期货,47,-1
32098,CJ201,2021-12-24,11,安粮期货,32,28,中信建投,76,-12,申银万国,44,-1
32099,CJ201,2021-12-24,12,中信建投,30,27,一德期货,75,-3,先锋期货,44,-6
32100,CJ201,2021-12-24,13,国投安信期货,29,16,国投安信期货,73,7,浙商期货,42,-9
32101,CJ201,2021-12-24,14,格林大华期货,25,17,银河期货,65,0,道通期货,40,-1
32102,CJ201,2021-12-24,15,东证期货,25,0,宝城期货,63,15,东吴期货,39,6
32103,CJ201,2021-12-24,16,盛达期货,24,23,浙商期货,63,-2,永安期货,39,-29
32104,CJ201,2021-12-24,17,长江期货,24,-5,中辉期货,62,0,宏源期货,34,-1
32105,CJ201,2021-12-24,18,创元期货,22,-1,格林大华期货,61,-21,徽商期货,31,-4
32106,CJ201,2021-12-24,19,平安期货,22,14,中信期货,58,-2,国海良时,30,0
32107,CJ201,2021-12-24,20,福能期货,21,21,东兴期货,56,-5,平安期货,29,-22
32108,CJ203,2021-12-24,1,银河期货,176,66,银河期货,748,-6,物产中大,1077,0
32109,CJ203,2021-12-24,2,创元期货,118,98,国泰君安,603,-3,国泰君安,738,62
32110,CJ203,2021-12-24,3,国泰君安,115,79,国富期货,333,15,永安期货,635,-47
32111,CJ203,2021-12-24,4,永安期货,93,42,安粮期货,225,0,云财富期货,290,-65
32112,CJ203,2021-12-24,5,西南期货,76,60,方正中期,196,0,浙商期货,274,0
32113,CJ203,2021-12-24,6,光大期货,76,25,中辉期货,196,0,大地期货,232,-5
32114,CJ203,2021-12-24,7,东吴期货,67,43,汇鑫期货,180,0,中银国际,177,0
32115,CJ203,2021-12-24,8,云财富期货,65,65,南华期货,169,-1,中粮期货,143,-1
32116,CJ203,2021-12-24,9,国信期货,52,24,中天期货,167,0,招金期货,132,12
32117,CJ203,2021-12-24,10,倍特期货,50,50,华融融达期货,159,-2,中财期货,131,10
32118,CJ203,2021-12-24,11,汇鑫期货,48,48,西南期货,138,0,西部期货,126,0
32119,CJ203,2021-12-24,12,中辉期货,48,40,中粮期货,122,1,一德期货,106,-7
32120,CJ203,2021-12-24,13,物产中大,43,6,中财期货,119,3,南华期货,102,0
32121,CJ203,2021-12-24,14,华泰期货,41,-24,大有期货,118,0,方正中期,101,-3
32122,CJ203,2021-12-24,15,国投安信期货,41,28,华泰期货,113,-11,宝城期货,92,12
32123,CJ203,2021-12-24,16,方正中期,41,28,新湖期货,110,0,华泰期货,74,-2
32124,CJ203,2021-12-24,17,南华期货,41,23,宏源期货,108,0,国投安信期货,72,-26
32125,CJ203,2021-12-24,18,国金期货,36,36,英大期货,100,0,中信期货,63,0
32126,CJ203,2021-12-24,19,浙商期货,36,18,大越期货,95,-1,海航期货,57,0
32127,CJ203,2021-12-24,20,国海良时,28,28,浙商期货,94,-16,宏源期货,56,0
32128,CJ205,2021-12-24,1,中信期货,3168,1267,安粮期货,2218,57,国泰君安,3211,-174
32129,CJ205,2021-12-24,2,中信建投,2628,1609,永安期货,2076,-2,浙商期货,2825,86
32130,CJ205,2021-12-24,3,徽商期货,2530,989,银河期货,2061,-180,中信期货,2715,-49
32131,CJ205,2021-12-24,4,国泰君安,2173,606,方正中期,1659,-56,一德期货,2282,60
32132,CJ205,2021-12-24,5,东吴期货,2095,1066,国泰君安,1612,-145,华融融达期货,2100,13
32133,CJ205,2021-12-24,6,方正中期,1953,1162,宏源期货,1549,-94,永安期货,1932,-85
32134,CJ205,2021-12-24,7,东证期货,1854,301,华泰期货,1474,-12,国投安信期货,1487,-32
32135,CJ205,2021-12-24,8,东方财富,1842,506,国投安信期货,1442,55,大地期货,1422,35
32136,CJ205,2021-12-24,9,银河期货,1806,673,光大期货,1395,40,创元期货,1396,-57
32137,CJ205,2021-12-24,10,海通期货,1722,974,格林大华期货,1386,41,物产中大,1349,-13
32138,CJ205,2021-12-24,11,光大期货,1590,516,鲁证期货,1368,-172,华泰期货,1343,-74
32139,CJ205,2021-12-24,12,国富期货,1557,1041,华融融达期货,1345,-30,新湖期货,1322,-192
32140,CJ205,2021-12-24,13,永安期货,1489,404,中粮期货,1310,15,东方财富,1266,-51
32141,CJ205,2021-12-24,14,华泰期货,1488,372,中辉期货,1174,-8,宝城期货,1137,-45
32142,CJ205,2021-12-24,15,华安期货,1376,831,福能期货,1151,30,银河期货,1063,-92
32143,CJ205,2021-12-24,16,创元期货,1343,682,英大期货,1151,-29,方正中期,1009,-23
32144,CJ205,2021-12-24,17,鲁证期货,1313,770,华安期货,1141,6,宏源期货,984,3
32145,CJ205,2021-12-24,18,南华期货,1286,397,中信期货,930,1,光大期货,958,-80
32146,CJ205,2021-12-24,19,国海良时,1139,448,徽商期货,929,23,海通期货,951,19
32147,CJ205,2021-12-24,20,申银万国,1096,448,盛达期货,897,45,中粮期货,857,20
32148,CJ209,2021-12-24,1,中信期货,730,47,安粮期货,967,99,浙商期货,981,-53
32149,CJ209,2021-12-24,2,徽商期货,518,189,永安期货,924,57,国泰君安,822,135
32150,CJ209,2021-12-24,3,国泰君安,471,272,华融融达期货,869,-13,大地期货,641,5
32151,CJ209,2021-12-24,4,光大期货,461,248,徽商期货,469,49,长江期货,571,-10
32152,CJ209,2021-12-24,5,永安期货,414,316,中信期货,425,16,银河期货,454,-32
32153,CJ209,2021-12-24,6,东吴期货,400,248,光大期货,409,-3,创元期货,436,18
32154,CJ209,2021-12-24,7,南华期货,322,168,华泰期货,393,-17,国投安信期货,385,2
32155,CJ209,2021-12-24,8,银河期货,284,32,国泰君安,347,-114,东方财富,374,-14
32156,CJ209,2021-12-24,9,上海大陆,259,167,国投安信期货,342,6,美尔雅,348,3
32157,CJ209,2021-12-24,10,鲁证期货,258,190,银河期货,342,20,广州期货,342,4
32158,CJ209,2021-12-24,11,中辉期货,257,104,东航期货,326,6,中粮期货,332,-38
32159,CJ209,2021-12-24,12,华泰期货,252,153,鲁证期货,296,8,华泰期货,319,71
32160,CJ209,2021-12-24,13,东证期货,239,83,五矿期货,291,69,宝城期货,288,24
32161,CJ209,2021-12-24,14,国信期货,236,226,华安期货,290,8,南华期货,284,197
32162,CJ209,2021-12-24,15,和合期货,235,142,新湖期货,285,2,云财富期货,258,45
32163,CJ209,2021-12-24,16,东航期货,218,115,中信建投,283,0,广发期货,252,9
32164,CJ209,2021-12-24,17,首创期货,200,101,海通期货,261,72,新湖期货,238,20
32165,CJ209,2021-12-24,18,方正中期,182,-96,宝城期货,257,-1,永安期货,221,-153
32166,CJ209,2021-12-24,19,美尔雅,177,83,海证期货,233,-5,天风期货,207,1
32167,CJ209,2021-12-24,20,国贸期货,162,126,方正中期,228,10,中电投先融,200,0
32168,CY201,2021-12-24,1,海通期货,162,-356,国贸期货,347,-6,海通期货,324,-4
32169,CY201,2021-12-24,2,东吴期货,110,-130,中信期货,107,-4,华融融达期货,276,0
32170,CY201,2021-12-24,3,光大期货,109,-73,南华期货,95,-1,中信期货,72,2
32171,CY201,2021-12-24,4,东证期货,76,-171,国泰君安,71,-2,大地期货,36,0
32172,CY201,2021-12-24,5,银河期货,57,-28,中粮期货,52,0,一德期货,32,10
32173,CY201,2021-12-24,6,中财期货,48,-32,恒力期货,40,0,东方财富,31,5
32174,CY201,2021-12-24,7,永安期货,48,40,中投天琪,34,-18,神华期货,30,0
32175,CY201,2021-12-24,8,华闻期货,42,-167,银河期货,29,15,申银万国,20,0
32176,CY201,2021-12-24,9,国投安信期货,36,-24,中电投先融,26,0,上海中期,18,0
32177,CY201,2021-12-24,10,华安期货,36,-29,天风期货,24,-4,东证期货,17,0
32178,CY201,2021-12-24,11,上海大陆,34,12,上海中期,23,0,华安期货,14,1
32179,CY201,2021-12-24,12,中信期货,34,-129,广州期货,20,0,浙商期货,12,-1
32180,CY201,2021-12-24,13,东方财富,31,-11,创元期货,17,-16,国泰君安,12,0
32181,CY201,2021-12-24,14,中辉期货,30,-1,光大期货,13,2,上海东亚,11,-2
32182,CY201,2021-12-24,15,中投天琪,28,-9,永安期货,13,-6,中粮期货,10,8
32183,CY201,2021-12-24,16,徽商期货,23,-51,中钢期货,12,-1,国海良时,10,0
32184,CY201,2021-12-24,17,国信期货,22,0,东吴期货,12,0,永安期货,9,-14
32185,CY201,2021-12-24,18,招商期货,18,3,徽商期货,11,0,方正中期,8,-1
32186,CY201,2021-12-24,19,中融汇信,18,-1,西部期货,10,0,东航期货,8,-2
32187,CY201,2021-12-24,20,创元期货,17,10,浙商期货,9,0,宏源期货,8,1
32188,FG201,2021-12-24,1,中信期货,2687,15,兴业期货,1364,5,中信期货,2967,-97
32189,FG201,2021-12-24,2,东证期货,2122,-77,弘业期货,655,-32,一德期货,1985,-35
32190,FG201,2021-12-24,3,金瑞期货,1826,398,国泰君安,648,-50,兴业期货,1374,0
32191,FG201,2021-12-24,4,光大期货,1757,197,东方财富,599,-73,方正中期,1076,-243
32192,FG201,2021-12-24,5,东吴期货,1653,858,华泰期货,587,-22,永安期货,815,-85
32193,FG201,2021-12-24,6,方正中期,1317,530,平安期货,584,-39,弘业期货,627,-15
32194,FG201,2021-12-24,7,海通期货,928,-542,徽商期货,535,-47,物产中大,620,-197
32195,FG201,2021-12-24,8,浙商期货,799,337,国投安信期货,506,-29,国泰君安,577,-343
32196,FG201,2021-12-24,9,国泰君安,769,204,方正中期,500,-62,中财期货,504,2
32197,FG201,2021-12-24,10,天风期货,701,126,申银万国,498,-166,申银万国,475,-88
32198,FG201,2021-12-24,11,申银万国,640,-152,华安期货,497,-10,大地期货,455,5
32199,FG201,2021-12-24,12,平安期货,529,45,广发期货,494,-61,宏源期货,441,-15
32200,FG201,2021-12-24,13,建信期货,528,10,国贸期货,484,-161,华泰期货,385,-105
32201,FG201,2021-12-24,14,新湖期货,464,-73,中信期货,459,-126,东吴期货,364,195
32202,FG201,2021-12-24,15,华西期货,451,97,国信期货,446,-26,五矿期货,359,253
32203,FG201,2021-12-24,16,银河期货,425,34,海通期货,402,171,渤海期货,314,-1
32204,FG201,2021-12-24,17,徽商期货,419,142,上海东亚,381,-33,华金期货,304,20
32205,FG201,2021-12-24,18,永安期货,399,212,宝城期货,378,-16,海通期货,287,217
32206,FG201,2021-12-24,19,华融融达期货,382,273,长江期货,377,-10,银河期货,285,-13
32207,FG201,2021-12-24,20,华泰期货,347,137,光大期货,366,43,华融融达期货,284,-82
32208,FG202,2021-12-24,1,华闻期货,18,10,东吴期货,1772,0,东吴期货,1771,1
32209,FG202,2021-12-24,2,中信期货,14,11,东证期货,1005,4,东证期货,1001,0
32210,FG202,2021-12-24,3,海证期货,13,0,大地期货,500,0,大地期货,500,0
32211,FG202,2021-12-24,4,兴业期货,12,0,华融融达期货,375,0,中信期货,496,-14
32212,FG202,2021-12-24,5,华融期货,10,10,浙商期货,216,0,华融融达期货,380,0
32213,FG202,2021-12-24,6,大有期货,9,0,中信期货,101,0,一德期货,200,0
32214,FG202,2021-12-24,7,南华期货,8,-9,天风期货,84,0,华金期货,57,2
32215,FG202,2021-12-24,8,财信期货,8,8,中州期货,68,0,海证期货,42,13
32216,FG202,2021-12-24,9,第一创业,4,4,物产中大,51,0,宏源期货,26,0
32217,FG202,2021-12-24,10,东证期货,4,3,大有期货,38,7,申银万国,3,0
32218,FG202,2021-12-24,11,华联期货,4,3,财信期货,38,-8,国泰君安,3,0
32219,FG202,2021-12-24,12,鲁证期货,3,3,永安期货,34,0,广州金控,3,0
32220,FG202,2021-12-24,13,平安期货,3,3,五矿期货,25,0,格林大华期货,2,0
32221,FG202,2021-12-24,14,华泰期货,2,1,创元期货,22,0,国海良时,2,0
32222,FG202,2021-12-24,15,国信期货,2,1,国泰君安,21,0,弘业期货,1,0
32223,FG202,2021-12-24,16,方正中期,2,2,宝城期货,17,0,国元期货,1,0
32224,FG202,2021-12-24,17,华金期货,2,2,平安期货,17,1,中原期货,1,0
32225,FG202,2021-12-24,18,华创期货,2,2,兴业期货,15,-12,创元期货,1,0
32226,FG202,2021-12-24,19,安粮期货,2,0,倍特期货,10,0,中国国际,1,1
32227,FG202,2021-12-24,20,国泰君安,2,-3,广发期货,9,1,天风期货,1,0
32228,FG203,2021-12-24,1,民生期货,660,660,东证期货,3503,2,东证期货,3500,0
32229,FG203,2021-12-24,2,徽商期货,63,62,东吴期货,1771,-1,东吴期货,1777,-4
32230,FG203,2021-12-24,3,华闻期货,48,33,大地期货,500,0,大地期货,500,0
32231,FG203,2021-12-24,4,混沌天成期货,31,31,华融融达期货,380,0,华融融达期货,375,0
32232,FG203,2021-12-24,5,宏源期货,25,21,渤海期货,265,0,渤海期货,265,0
32233,FG203,2021-12-24,6,银河期货,17,12,中信期货,90,2,浙商期货,243,0
32234,FG203,2021-12-24,7,中信建投,16,11,徽商期货,86,-57,中信期货,115,-3
32235,FG203,2021-12-24,8,东吴期货,13,8,广州期货,70,0,物产中大,70,0
32236,FG203,2021-12-24,9,兴业期货,12,0,华金期货,57,2,一德期货,64,0
32237,FG203,2021-12-24,10,国泰君安,12,8,国信期货,54,1,大有期货,38,8
32238,FG203,2021-12-24,11,永安期货,11,-2,兴证期货,41,0,财信期货,38,-8
32239,FG203,2021-12-24,12,大有期货,10,1,中信建投,32,11,平安期货,29,0
32240,FG203,2021-12-24,13,中信期货,9,3,宏源期货,29,-19,五矿期货,25,0
32241,FG203,2021-12-24,14,东证期货,8,8,弘业期货,25,1,宏源期货,22,0
32242,FG203,2021-12-24,15,广发期货,8,8,国泰君安,23,11,国泰君安,21,-1
32243,FG203,2021-12-24,16,财信期货,8,3,银河期货,21,4,永安期货,21,0
32244,FG203,2021-12-24,17,新纪元期货,7,5,鲁证期货,17,0,宝城期货,17,0
32245,FG203,2021-12-24,18,安粮期货,7,-1,海证期货,15,-1,兴业期货,15,-12
32246,FG203,2021-12-24,19,海证期货,7,-5,永安期货,14,-5,国海良时,8,0
32247,FG203,2021-12-24,20,国投安信期货,6,6,新纪元期货,13,7,冠通期货,5,0
32248,FG205,2021-12-24,1,创元期货,88968,25104,中信期货,13208,2080,永安期货,20334,416
32249,FG205,2021-12-24,2,中信期货,52544,20599,申银万国,8428,1996,华泰期货,15348,5611
32250,FG205,2021-12-24,3,海通期货,41940,15072,方正中期,8145,2405,国泰君安,12848,2793
32251,FG205,2021-12-24,4,东吴期货,36757,19409,国泰君安,7750,1289,中信期货,12298,4172
32252,FG205,2021-12-24,5,华闻期货,32970,11979,东证期货,7592,-589,银河期货,10943,1227
32253,FG205,2021-12-24,6,东证期货,29915,10446,东方财富,6841,3117,浙商期货,7961,257
32254,FG205,2021-12-24,7,光大期货,27812,10071,徽商期货,6447,1961,瑞达期货,7797,1213
32255,FG205,2021-12-24,8,国泰君安,27600,11597,华泰期货,5824,-110,宏源期货,7444,614
32256,FG205,2021-12-24,9,徽商期货,26054,12009,中投天琪,5546,195,东证期货,7084,1414
32257,FG205,2021-12-24,10,华西期货,24040,3207,瑞达期货,5406,490,大地期货,6691,73
32258,FG205,2021-12-24,11,方正中期,23757,8597,银河期货,5317,426,光大期货,6029,898
32259,FG205,2021-12-24,12,中辉期货,23409,13232,永安期货,4896,-944,海通期货,5516,1486
32260,FG205,2021-12-24,13,东方财富,23290,11078,鲁证期货,4285,749,东航期货,5493,2827
32261,FG205,2021-12-24,14,华安期货,23055,11079,中信建投,4135,559,方正中期,4102,-454
32262,FG205,2021-12-24,15,中信建投,22634,14495,广发期货,4059,790,平安期货,3810,671
32263,FG205,2021-12-24,16,冠通期货,20592,9553,国海良时,4006,1508,广发期货,3685,1519
32264,FG205,2021-12-24,17,华泰期货,19495,8051,光大期货,3997,724,兴证期货,3683,591
32265,FG205,2021-12-24,18,银河期货,17889,6844,宏源期货,3934,328,中投天琪,3482,1363
32266,FG205,2021-12-24,19,国信期货,15468,6089,平安期货,3593,1280,五矿期货,3154,2024
32267,FG205,2021-12-24,20,永安期货,14794,6709,弘业期货,3496,1161,国投安信期货,3059,850
32268,FG206,2021-12-24,1,国贸期货,9600,9600,中财期货,2100,0,中财期货,2106,0
32269,FG206,2021-12-24,2,宏源期货,31,2,上海大陆,1165,-9,上海大陆,1165,-9
32270,FG206,2021-12-24,3,中信期货,23,21,冠通期货,832,0,冠通期货,832,0
32271,FG206,2021-12-24,4,东吴期货,22,18,美尔雅,801,0,美尔雅,800,0
32272,FG206,2021-12-24,5,创元期货,21,3,恒银期货,600,0,恒银期货,600,0
32273,FG206,2021-12-24,6,上海大陆,18,18,东证期货,503,3,东证期货,501,0
32274,FG206,2021-12-24,7,宝城期货,18,16,东吴期货,418,-4,东吴期货,420,0
32275,FG206,2021-12-24,8,混沌天成期货,17,15,华泰期货,207,0,中衍期货,201,0
32276,FG206,2021-12-24,9,华闻期货,17,12,中衍期货,201,0,华泰期货,198,1
32277,FG206,2021-12-24,10,中财期货,16,16,红塔期货,170,0,红塔期货,170,0
32278,FG206,2021-12-24,11,华安期货,13,13,天富期货,100,0,中信期货,156,-9
32279,FG206,2021-12-24,12,徽商期货,11,8,弘业期货,50,0,徽商期货,113,9
32280,FG206,2021-12-24,13,兴业期货,10,10,徽商期货,43,0,天富期货,100,0
32281,FG206,2021-12-24,14,长安期货,10,10,东兴期货,30,0,银河期货,14,0
32282,FG206,2021-12-24,15,平安期货,6,6,上海中期,30,0,鲁证期货,14,0
32283,FG206,2021-12-24,16,银河期货,4,3,中信建投,25,0,华安期货,12,7
32284,FG206,2021-12-24,17,光大期货,4,3,国泰君安,22,0,中信建投,8,1
32285,FG206,2021-12-24,18,中辉期货,4,0,宏源期货,19,-15,中粮期货,6,0
32286,FG206,2021-12-24,19,华泰期货,3,3,东航期货,14,0,平安期货,6,-4
32287,FG206,2021-12-24,20,东证期货,3,1,中信期货,12,6,混沌天成期货,5,5
32288,FG207,2021-12-24,1,英大期货,280,280,上海中期,2731,11,上海中期,2760,10
32289,FG207,2021-12-24,2,华闻期货,62,52,国元期货,2300,0,国元期货,2300,0
32290,FG207,2021-12-24,3,广州期货,46,46,中财期货,2100,0,中财期货,2100,0
32291,FG207,2021-12-24,4,安粮期货,40,35,中国国际,2040,0,中国国际,2040,0
32292,FG207,2021-12-24,5,华安期货,37,28,国信期货,1505,0,国信期货,1505,0
32293,FG207,2021-12-24,6,鲁证期货,23,7,冠通期货,1174,0,冠通期货,1174,0
32294,FG207,2021-12-24,7,上海中期,21,-179,东航期货,1161,0,东航期货,1161,0
32295,FG207,2021-12-24,8,东吴期货,17,10,英大期货,1000,-140,英大期货,1000,-140
32296,FG207,2021-12-24,9,兴业期货,10,10,美尔雅,852,0,美尔雅,850,0
32297,FG207,2021-12-24,10,广州金控,10,10,招金期货,728,0,招金期货,728,0
32298,FG207,2021-12-24,11,创元期货,8,8,长安期货,538,0,长安期货,538,0
32299,FG207,2021-12-24,12,中信建投,8,4,东吴期货,402,2,东吴期货,416,-9
32300,FG207,2021-12-24,13,东方财富,8,6,恒银期货,300,0,恒银期货,300,0
32301,FG207,2021-12-24,14,海证期货,7,4,渤海期货,265,0,渤海期货,265,0
32302,FG207,2021-12-24,15,广发期货,6,6,华龙期货,240,0,华龙期货,240,0
32303,FG207,2021-12-24,16,华泰期货,5,5,宁证期货,202,1,宁证期货,200,0
32304,FG207,2021-12-24,17,中辉期货,5,5,国都期货,190,0,国都期货,190,0
32305,FG207,2021-12-24,18,宝城期货,4,4,红塔期货,170,0,红塔期货,170,0
32306,FG207,2021-12-24,19,光大期货,3,0,天富期货,100,0,天富期货,100,0
32307,FG207,2021-12-24,20,国投安信期货,2,-5,宏源期货,32,0,弘业期货,50,0
32308,FG208,2021-12-24,1,英大期货,287,287,天风期货,7853,0,天风期货,7850,0
32309,FG208,2021-12-24,2,中投天琪,187,137,光大期货,7020,3,光大期货,7027,13
32310,FG208,2021-12-24,3,华闻期货,183,93,长江期货,6615,1,长江期货,6610,0
32311,FG208,2021-12-24,4,国信期货,137,47,兴证期货,5501,11,兴证期货,5429,5
32312,FG208,2021-12-24,5,方正中期,104,102,鲁证期货,4566,42,鲁证期货,4528,0
32313,FG208,2021-12-24,6,创元期货,103,82,华西期货,3120,0,华西期货,3117,0
32314,FG208,2021-12-24,7,国投安信期货,95,83,中粮期货,2310,10,中粮期货,2300,0
32315,FG208,2021-12-24,8,海通期货,90,72,南华期货,2122,0,南华期货,2178,1
32316,FG208,2021-12-24,9,国泰君安,80,52,国元期货,1704,0,国元期货,1711,9
32317,FG208,2021-12-24,10,华泰期货,75,28,国信期货,1580,34,国信期货,1515,5
32318,FG208,2021-12-24,11,中天期货,67,47,中天期货,1528,23,中天期货,1500,0
32319,FG208,2021-12-24,12,弘业期货,52,38,东航期货,1435,0,东航期货,1476,49
32320,FG208,2021-12-24,13,混沌天成期货,52,35,中衍期货,1434,1,中衍期货,1421,0
32321,FG208,2021-12-24,14,东兴期货,51,51,恒泰期货,1351,0,恒泰期货,1352,0
32322,FG208,2021-12-24,15,东航期货,51,51,冠通期货,1116,0,冠通期货,1116,0
32323,FG208,2021-12-24,16,中信建投,48,32,中州期货,1004,0,中州期货,1043,19
32324,FG208,2021-12-24,17,招商期货,43,18,英大期货,1000,-140,英大期货,1003,-141
32325,FG208,2021-12-24,18,鲁证期货,42,-385,美尔雅,853,6,美尔雅,820,0
32326,FG208,2021-12-24,19,徽商期货,41,26,招金期货,739,3,招金期货,728,0
32327,FG208,2021-12-24,20,宝城期货,40,25,民生期货,626,0,民生期货,620,0
32328,FG209,2021-12-24,1,国信期货,8339,3382,中信建投,5908,54,中信建投,5995,208
32329,FG209,2021-12-24,2,东吴期货,2618,1106,平安期货,4459,7,平安期货,4040,-14
32330,FG209,2021-12-24,3,中信期货,2308,1042,中国国际,2155,10,中投天琪,2504,500
32331,FG209,2021-12-24,4,瑞达期货,1583,734,美尔雅,1333,67,瑞达期货,2188,894
32332,FG209,2021-12-24,5,南华期货,1213,302,上海大陆,1309,-10,中国国际,2093,5
32333,FG209,2021-12-24,6,海通期货,1090,88,东航期货,1305,33,中信期货,1862,870
32334,FG209,2021-12-24,7,东证期货,987,677,华闻期货,1299,25,方正中期,1767,288
32335,FG209,2021-12-24,8,徽商期货,942,177,创元期货,1213,-13,华闻期货,1329,47
32336,FG209,2021-12-24,9,方正中期,900,561,山西三立,1098,339,创元期货,1247,31
32337,FG209,2021-12-24,10,创元期货,836,318,永安期货,1078,230,上海大陆,1212,-19
32338,FG209,2021-12-24,11,华安期货,810,288,国金期货,575,-4,东航期货,1173,-10
32339,FG209,2021-12-24,12,中投天琪,672,585,东吴期货,548,51,美尔雅,966,15
32340,FG209,2021-12-24,13,国泰君安,649,205,浙商期货,502,-37,东吴期货,675,121
32341,FG209,2021-12-24,14,中信建投,584,266,方正中期,488,138,永安期货,615,-99
32342,FG209,2021-12-24,15,金瑞期货,525,432,徽商期货,486,75,国金期货,576,0
32343,FG209,2021-12-24,16,永安期货,505,-14,道通期货,451,0,道通期货,450,0
32344,FG209,2021-12-24,17,山西三立,493,398,国泰君安,445,64,中钢期货,402,0
32345,FG209,2021-12-24,18,华闻期货,452,215,西部期货,440,165,山西三立,379,-4
32346,FG209,2021-12-24,19,中辉期货,451,204,中钢期货,402,2,光大期货,372,-95
32347,FG209,2021-12-24,20,东方财富,402,152,广州期货,381,225,五矿期货,364,226
32348,FG211,2021-12-24,1,中粮期货,1796,1796,大越期货,5000,0,大越期货,5000,0
32349,FG211,2021-12-24,2,长江期货,480,480,中粮期货,4015,898,中粮期货,4015,898
32350,FG211,2021-12-24,3,中信期货,64,52,兴证期货,1975,0,兴证期货,1997,10
32351,FG211,2021-12-24,4,大地期货,25,21,先锋期货,1400,0,先锋期货,1400,0
32352,FG211,2021-12-24,5,宏源期货,23,23,鲁证期货,875,0,鲁证期货,880,0
32353,FG211,2021-12-24,6,徽商期货,19,19,南华期货,800,0,南华期货,801,0
32354,FG211,2021-12-24,7,光大期货,16,5,天风期货,372,0,天风期货,372,0
32355,FG211,2021-12-24,8,华闻期货,16,11,国元期货,250,0,国元期货,250,0
32356,FG211,2021-12-24,9,安粮期货,15,10,长江期货,243,240,长江期货,240,240
32357,FG211,2021-12-24,10,东吴期货,11,6,金元期货,240,0,金元期货,240,0
32358,FG211,2021-12-24,11,兴证期货,10,10,中信期货,112,44,中原期货,100,0
32359,FG211,2021-12-24,12,申银万国,6,6,中原期货,100,0,大地期货,48,13
32360,FG211,2021-12-24,13,财达期货,6,6,光大期货,69,16,中信期货,45,8
32361,FG211,2021-12-24,14,华泰期货,5,-13,徽商期货,13,4,中辉期货,30,0
32362,FG211,2021-12-24,15,方正中期,5,5,东航期货,11,1,弘业期货,29,0
32363,FG211,2021-12-24,16,华融期货,5,4,东方财富,9,1,徽商期货,20,15
32364,FG211,2021-12-24,17,华安期货,5,5,国泰君安,7,1,上海中期,20,0
32365,FG211,2021-12-24,18,鲁证期货,4,4,申银万国,6,6,华泰期货,19,1
32366,FG211,2021-12-24,19,美尔雅,4,4,银河期货,6,0,宏源期货,18,14
32367,FG211,2021-12-24,20,中州期货,4,4,平安期货,6,1,安粮期货,8,6
32368,JR201,2021-12-24,1,-,-,-,长江期货,3,0,一德期货,6,0
32369,JR201,2021-12-24,2,-,-,-,中信建投,2,0,中辉期货,1,0
32370,JR201,2021-12-24,3,-,-,-,方正中期,1,0,-,-,-
32371,JR201,2021-12-24,4,-,-,-,中辉期货,1,0,-,-,-
32372,MA201,2021-12-24,1,国泰君安,5747,4620,中辉期货,3702,-336,国泰君安,4155,-870
32373,MA201,2021-12-24,2,光大期货,4093,3165,国泰君安,3481,1599,中辉期货,3343,-2
32374,MA201,2021-12-24,3,中信期货,2420,-683,中信期货,2954,-930,瑞达期货,3272,1040
